"ID","reg1","reg2","reg3","reg4","home","chld","hinc","genf","wrat","avhv","incm","inca","plow","npro","tgif","lgif","rgif","tdon","tlag","agif","donr","damt","part"
7058,0,1,0,0,1,2,2,0,9,323,87,105,1,35,62,16,15,15,11,11.98,NA,NA,"test"
7059,0,0,1,0,0,2,4,1,6,135,34,43,12,51,60,12,5,12,3,6.77,0,0,"train"
7060,0,0,0,1,1,2,2,0,6,374,69,78,2,24,51,6,6,23,6,6.67,0,0,"valid"
7061,0,1,0,0,1,3,6,1,9,99,39,39,19,6,28,8,8,19,4,7.33,0,0,"train"
7062,1,0,0,0,0,4,4,1,8,109,19,25,24,29,67,14,23,10,5,14.74,NA,NA,"test"
7063,0,1,0,0,1,2,5,0,8,76,20,23,30,79,111,9,8,16,4,7.6,NA,NA,"test"
7064,0,0,0,0,0,2,4,1,6,126,47,47,12,37,87,6,6,20,7,5.06,0,0,"train"
7065,0,0,0,0,1,0,3,0,3,182,36,54,11,21,54,14,15,20,3,10.07,1,12,"train"
7066,0,1,0,0,0,2,2,0,9,231,28,43,12,55,120,5,7,21,4,4.82,0,0,"train"
7067,1,0,0,0,1,0,2,0,8,410,154,154,1,80,122,5,5,13,4,5.21,1,12,"train"
7068,0,0,0,0,0,5,5,1,4,124,17,45,33,64,158,14,10,37,7,9.66,0,0,"valid"
7069,0,1,0,0,1,2,2,0,8,221,58,64,0,48,60,12,11,19,6,10.13,0,0,"train"
7070,0,0,1,0,1,2,4,1,1,163,22,46,32,46,67,43,28,36,5,37.01,NA,NA,"test"
7071,0,1,0,0,1,3,4,1,0,219,31,82,4,70,118,37,24,29,4,8.28,0,0,"train"
7072,1,0,0,0,1,4,6,1,5,148,58,58,5,81,102,11,16,19,6,11.59,0,0,"train"
7073,0,1,0,0,1,5,4,0,8,335,61,92,1,37,68,6,7,18,7,4.49,1,10,"train"
7074,0,0,1,0,1,2,2,0,5,174,56,56,3,70,111,12,10,17,3,10.87,NA,NA,"test"
7075,0,1,0,0,1,1,5,1,8,174,79,79,1,65,158,12,6,20,7,6.7,1,14,"train"
7076,0,0,1,0,1,3,5,1,8,259,106,106,0,53,96,8,12,14,3,7.23,NA,NA,"test"
7077,0,0,0,0,1,3,6,0,6,126,13,31,53,26,69,19,20,9,6,11.7,NA,NA,"test"
7078,0,0,0,1,1,0,4,1,8,177,32,51,10,120,260,16,13,17,6,9.31,1,17,"train"
7079,0,0,0,1,1,4,3,0,8,120,43,43,4,28,55,13,9,15,5,8.27,0,0,"valid"
7080,0,0,0,0,1,4,2,1,3,146,28,61,12,94,161,7,7,23,4,6.47,0,0,"train"
7081,0,1,0,0,1,2,4,1,8,250,60,61,3,20,33,8,5,21,7,7.95,1,12,"valid"
7082,0,1,0,0,1,3,4,0,8,123,17,33,47,36,59,8,6,19,5,6.75,1,12,"train"
7083,0,0,1,0,1,2,2,1,0,105,15,33,34,18,26,24,18,23,5,12.78,NA,NA,"test"
7084,0,1,0,0,1,2,4,0,4,374,155,155,0,82,143,16,19,22,6,6.04,1,14,"train"
7085,0,0,0,0,1,3,5,1,9,180,29,50,16,29,70,33,23,6,5,15.52,0,0,"train"
7086,0,1,0,0,1,1,2,0,0,177,61,61,4,13,51,16,11,18,4,10.75,NA,NA,"test"
7087,0,0,0,0,1,2,4,1,9,146,23,34,31,19,41,16,10,15,3,12.39,0,0,"valid"
7088,0,1,0,0,1,4,5,1,8,216,24,42,8,27,75,33,21,23,6,14.27,0,0,"train"
7089,0,0,0,0,1,0,4,1,8,268,47,103,1,60,98,18,20,16,6,18.08,1,16,"train"
7090,0,1,0,0,1,2,3,0,8,174,42,58,20,62,104,27,14,21,3,16.06,1,13,"train"
7091,1,0,0,0,1,0,1,1,8,348,77,96,0,33,60,8,6,18,6,8.87,NA,NA,"test"
7092,0,1,0,0,0,2,3,1,7,146,33,36,13,38,73,36,59,19,3,22.71,0,0,"train"
7093,0,1,0,0,1,0,6,0,3,144,32,41,13,59,90,12,8,13,5,12.66,1,13,"train"
7094,0,0,0,0,1,3,4,1,0,256,51,72,2,83,77,22,39,14,7,18.31,0,0,"valid"
7095,0,0,1,0,1,0,5,1,8,87,24,27,29,61,110,41,46,22,5,21.15,1,18,"valid"
7096,0,1,0,0,1,3,4,1,8,134,26,39,21,54,72,16,9,19,7,9.58,1,12,"train"
7097,0,0,0,0,1,2,3,1,9,227,24,56,9,64,96,8,8,15,4,6.31,NA,NA,"test"
7098,0,0,0,1,1,0,4,1,9,279,60,66,2,42,68,34,18,13,4,15.95,1,17,"train"
7099,0,0,0,0,0,2,6,0,8,157,35,36,18,13,41,10,6,14,5,6.7,0,0,"train"
7100,0,1,0,0,1,2,7,1,9,142,40,48,8,48,68,29,18,24,6,13.34,NA,NA,"test"
7101,0,0,0,1,1,3,7,1,0,123,34,42,13,76,140,17,14,9,3,16.41,0,0,"valid"
7102,1,0,0,0,0,0,4,1,9,311,83,103,0,78,107,4,3,30,7,5.54,0,0,"valid"
7103,0,0,1,0,1,0,3,1,8,174,32,61,13,89,130,19,11,35,6,5.44,NA,NA,"test"
7104,0,0,1,0,0,3,2,1,9,107,18,20,44,75,84,6,7,22,7,9.75,0,0,"valid"
7105,0,0,1,0,1,0,4,1,9,125,26,43,24,79,119,23,13,23,3,18.1,1,15,"train"
7106,0,0,1,0,1,3,5,0,8,141,31,48,6,42,75,26,30,37,4,10.5,0,0,"train"
7107,0,0,1,0,1,0,4,0,4,102,26,28,23,38,64,42,29,19,3,19.97,1,16,"valid"
7108,1,0,0,0,1,3,4,1,9,273,73,83,0,24,49,25,16,27,6,20.54,0,0,"train"
7109,1,0,0,0,1,2,3,1,8,259,41,75,3,32,62,24,45,20,5,17.54,0,0,"valid"
7110,0,0,0,1,1,0,4,0,7,266,52,70,3,78,184,10,5,18,7,8.89,1,17,"train"
7111,0,1,0,0,1,3,3,1,4,175,57,62,4,57,65,9,8,29,6,6.97,NA,NA,"test"
7112,0,0,0,0,1,3,2,0,9,378,78,106,0,87,120,24,26,17,7,24.81,0,0,"train"
7113,0,0,0,1,1,2,4,1,9,277,27,62,10,66,94,11,12,21,3,8.9,NA,NA,"test"
7114,1,0,0,0,1,0,3,1,6,308,74,89,2,102,176,16,22,21,4,9.2,1,15,"train"
7115,0,0,0,1,1,1,7,1,8,197,37,64,8,16,50,14,10,9,3,6.47,0,0,"train"
7116,0,0,0,0,0,0,2,0,9,181,39,48,7,12,49,36,24,13,7,12.66,0,0,"train"
7117,0,0,0,0,1,0,4,1,7,169,36,38,25,84,136,13,9,39,6,6.67,1,16,"train"
7118,0,0,0,1,1,0,4,0,9,256,43,59,3,104,314,5,5,10,6,3.83,1,16,"valid"
7119,0,0,0,0,1,2,1,1,9,137,25,44,33,102,187,10,7,15,3,9.81,0,0,"train"
7120,0,1,0,0,1,0,3,0,8,87,14,24,45,98,279,112,31,19,6,28.63,1,17,"valid"
7121,0,1,0,0,1,3,1,1,9,192,51,55,5,59,90,7,5,21,7,7.03,0,0,"train"
7122,0,0,0,1,1,2,1,0,2,239,64,103,1,20,132,132,86,22,7,72.27,0,0,"valid"
7123,1,0,0,0,1,3,4,0,5,112,26,26,25,48,85,39,22,18,6,15.81,0,0,"train"
7124,0,0,0,0,1,0,4,0,8,165,85,85,8,24,54,15,5,16,4,9.27,1,14,"train"
7125,0,0,0,1,1,3,5,1,4,249,69,69,13,32,46,10,9,20,7,7.84,0,0,"train"
7126,0,0,0,0,1,3,2,1,1,256,65,73,4,22,50,10,5,38,5,6.54,0,0,"train"
7127,1,0,0,0,1,2,4,0,5,126,31,49,22,33,58,8,4,15,7,7.77,0,0,"train"
7128,1,0,0,0,1,3,4,1,8,228,50,53,4,61,139,14,9,22,5,8.79,1,13,"train"
7129,0,0,1,0,1,0,4,0,9,188,37,58,5,31,50,37,25,14,4,17.48,1,15,"valid"
7130,0,0,0,0,0,1,4,0,0,179,38,38,8,62,161,11,9,26,3,7.31,NA,NA,"test"
7131,0,0,0,1,0,3,2,0,9,117,17,35,29,113,248,12,10,17,5,13.26,0,0,"valid"
7132,0,0,0,0,1,2,2,1,8,117,26,39,17,53,79,13,8,21,6,8.2,NA,NA,"test"
7133,0,0,0,1,1,0,2,1,8,277,76,101,1,39,66,11,13,14,3,8.34,1,14,"valid"
7134,1,0,0,0,1,0,4,1,9,213,39,87,5,61,113,14,14,18,4,10.42,1,14,"train"
7135,0,1,0,0,1,0,3,0,8,172,53,56,6,55,83,4,3,22,5,4.61,1,11,"train"
7136,0,0,0,1,1,2,2,1,8,215,43,57,4,125,199,8,8,20,4,7.36,NA,NA,"test"
7137,0,1,0,0,1,4,2,1,7,112,13,27,56,38,53,28,13,19,3,14.66,0,0,"train"
7138,0,0,0,0,0,2,4,0,8,168,35,48,24,16,50,23,14,8,6,14.78,NA,NA,"test"
7139,0,0,0,1,0,1,4,0,9,196,28,42,14,61,78,14,21,14,5,9.74,NA,NA,"test"
7140,0,0,0,1,0,2,1,1,9,110,36,36,17,29,51,5,4,24,6,4.55,0,0,"train"
7141,0,0,1,0,1,2,4,0,9,141,76,76,4,153,425,7,9,15,4,9.55,1,14,"train"
7142,0,0,0,1,1,1,4,1,9,121,32,36,26,85,132,10,11,14,4,8.23,1,16,"train"
7143,0,0,0,0,1,1,5,0,5,273,64,64,4,24,39,34,29,37,6,22.09,NA,NA,"test"
7144,0,1,0,0,1,0,4,1,9,240,59,64,0,67,99,17,16,32,3,13.59,1,14,"valid"
7145,0,0,0,1,1,1,4,1,1,141,16,43,30,22,60,11,10,20,7,11.74,NA,NA,"test"
7146,0,1,0,0,1,4,4,1,8,136,19,30,33,39,61,20,19,14,7,11.46,1,13,"train"
7147,0,0,0,0,1,4,5,1,9,158,17,35,30,93,253,11,8,21,3,19.74,NA,NA,"test"
7148,0,0,0,0,1,2,4,1,5,166,35,51,12,95,108,17,14,38,7,11.85,0,0,"train"
7149,0,1,0,0,1,4,2,0,9,168,33,56,14,49,55,9,7,27,3,12.75,0,0,"train"
7150,1,0,0,0,1,2,4,1,8,138,38,47,18,76,130,11,6,19,5,10.38,1,15,"valid"
7151,1,0,0,0,1,2,1,1,9,210,77,77,2,47,58,10,10,40,4,12.65,0,0,"valid"
7152,0,1,0,0,1,4,4,1,8,162,90,90,0,98,143,20,18,18,7,13.85,1,13,"train"
7153,0,1,0,0,1,3,4,1,8,169,31,41,15,22,47,17,10,19,6,15.26,0,0,"train"
7154,0,1,0,0,1,0,4,0,8,151,26,49,15,67,86,18,13,20,3,11.17,1,13,"train"
7155,1,0,0,0,1,2,4,1,9,169,46,67,10,25,53,15,10,10,5,10.29,NA,NA,"test"
7156,0,0,0,0,1,0,4,1,9,166,34,62,13,79,130,11,8,21,5,6.02,1,13,"valid"
7157,0,0,0,1,0,0,2,1,8,111,27,29,15,37,64,8,5,15,10,8.6,0,0,"train"
7158,0,0,1,0,1,3,3,0,7,161,26,64,12,104,170,13,20,11,4,8.61,NA,NA,"test"
7159,0,1,0,0,1,1,4,1,7,132,46,46,12,67,101,15,9,21,5,6.87,1,14,"train"
7160,0,1,0,0,1,0,4,0,7,161,23,49,22,60,101,12,7,18,5,3.52,1,14,"train"
7161,0,0,0,1,1,2,3,0,8,223,64,64,5,72,134,13,14,22,3,9.09,NA,NA,"test"
7162,0,1,0,0,1,4,4,0,9,104,26,28,29,72,188,18,17,13,6,10.89,1,15,"train"
7163,0,0,0,1,1,0,6,0,4,126,33,44,16,75,79,20,28,9,3,14.58,0,0,"valid"
7164,1,0,0,0,0,4,1,1,6,210,38,83,4,25,57,10,9,19,7,7.87,0,0,"valid"
7165,0,0,0,1,1,0,2,0,8,193,73,73,2,95,102,17,8,21,4,7.43,1,15,"valid"
7166,0,0,0,1,1,0,2,1,9,138,24,49,14,64,121,11,8,20,4,6.01,1,14,"train"
7167,0,0,0,1,1,2,4,1,4,152,39,43,18,14,46,12,12,34,4,6.57,NA,NA,"test"
7168,0,0,0,1,0,0,4,0,7,190,33,55,19,48,98,21,11,7,4,11.5,0,0,"train"
7169,1,0,0,0,1,2,7,1,9,124,17,26,38,113,277,19,28,20,3,11.4,0,0,"valid"
7170,0,0,1,0,1,3,3,0,9,167,29,33,15,39,90,24,14,15,6,10.87,0,0,"valid"
7171,1,0,0,0,1,5,1,0,9,180,47,47,7,79,170,92,38,18,3,23.91,0,0,"train"
7172,0,1,0,0,1,1,4,0,8,105,13,30,33,9,54,22,24,14,4,18.02,1,16,"valid"
7173,0,1,0,0,1,1,5,1,8,178,76,76,2,94,215,14,9,15,6,9.58,1,14,"train"
7174,0,0,0,0,1,0,4,1,8,135,32,45,21,125,233,11,5,29,4,9.34,1,15,"valid"
7175,1,0,0,0,1,4,4,0,9,90,9,28,59,116,359,5,4,13,5,3.71,0,0,"train"
7176,1,0,0,0,1,1,4,1,9,123,24,34,20,49,94,74,50,14,3,26.41,1,17,"train"
7177,0,0,0,1,1,0,4,0,8,111,49,49,10,73,107,42,27,22,4,23.05,1,18,"train"
7178,0,0,1,0,1,5,2,1,8,144,42,46,9,75,216,216,31,8,6,39.95,NA,NA,"test"
7179,0,1,0,0,1,4,4,1,5,158,31,75,17,83,111,14,10,24,5,6.48,NA,NA,"test"
7180,0,0,1,0,1,0,2,1,0,203,42,62,11,43,115,30,18,8,3,15.77,NA,NA,"test"
7181,0,0,0,1,1,1,1,0,3,162,51,52,8,46,85,11,8,9,6,3.66,NA,NA,"test"
7182,0,0,0,0,1,2,5,0,4,104,18,30,23,13,43,25,18,34,6,12.62,0,0,"train"
7183,0,0,0,0,0,1,5,1,9,394,114,114,1,12,33,15,9,15,3,7.22,0,0,"train"
7184,1,0,0,0,1,3,2,1,8,170,25,52,25,8,35,24,23,16,7,10.68,NA,NA,"test"
7185,0,0,0,1,1,0,4,0,8,147,59,59,10,76,86,29,15,20,7,16.6,1,17,"valid"
7186,0,0,0,0,1,4,7,0,8,83,28,28,36,27,62,15,6,14,5,8.33,0,0,"valid"
7187,0,0,1,0,1,1,6,1,4,183,78,78,3,34,54,31,22,34,3,14.54,0,0,"train"
7188,0,0,0,0,1,5,3,0,4,145,17,49,39,22,54,13,26,19,5,13.29,NA,NA,"test"
7189,0,0,0,0,0,0,7,0,4,157,44,51,4,64,88,6,5,14,9,3.67,NA,NA,"test"
7190,1,0,0,0,1,2,4,0,2,168,36,44,15,22,53,26,16,25,6,10.85,NA,NA,"test"
7191,1,0,0,0,1,3,5,1,9,153,26,54,20,51,64,11,5,17,5,9.47,0,0,"train"
7192,0,0,0,1,1,0,3,1,8,361,149,149,0,113,268,27,23,18,5,13.89,1,18,"valid"
7193,0,1,0,0,0,2,1,1,6,192,41,55,2,20,44,29,42,15,5,21.23,NA,NA,"test"
7194,0,0,1,0,1,3,3,0,5,185,47,54,8,109,450,10,10,30,3,6.66,0,0,"train"
7195,0,1,0,0,1,1,5,1,9,95,21,26,31,70,92,26,14,20,6,15.45,1,15,"train"
7196,0,0,0,0,1,0,4,1,5,198,34,55,11,17,49,7,3,18,5,6.29,1,12,"train"
7197,0,1,0,0,1,1,3,0,9,209,60,67,6,48,73,19,30,13,4,14.59,1,14,"valid"
7198,0,0,0,0,1,1,1,0,2,150,16,66,43,64,86,6,5,20,7,2.96,NA,NA,"test"
7199,0,0,0,0,1,0,5,1,8,99,21,29,29,85,190,18,12,21,3,11.68,1,16,"train"
7200,0,0,0,0,1,0,4,1,8,147,26,48,15,49,58,10,7,14,9,7.89,1,13,"train"
7201,0,0,1,0,1,3,4,1,8,183,40,43,12,105,177,6,4,21,6,5.58,0,0,"train"
7202,0,1,0,0,1,0,4,1,6,166,43,48,5,80,128,7,8,19,7,3.92,NA,NA,"test"
7203,0,0,1,0,1,4,2,1,8,234,73,73,3,27,59,12,10,8,7,5.91,NA,NA,"test"
7204,1,0,0,0,1,0,4,1,3,113,23,38,21,48,62,28,10,20,7,15.47,NA,NA,"test"
7205,1,0,0,0,1,3,4,1,8,121,25,40,15,69,78,35,45,19,6,22.23,NA,NA,"test"
7206,0,0,0,0,1,0,4,1,8,130,25,38,16,79,176,18,16,23,3,9.81,1,14,"train"
7207,0,1,0,0,0,0,6,0,5,140,30,36,24,82,152,12,6,13,4,7.2,NA,NA,"test"
7208,0,0,1,0,1,0,7,0,8,129,41,41,12,94,154,15,6,21,4,10.28,1,19,"train"
7209,1,0,0,0,1,3,3,0,8,153,48,48,18,40,66,7,6,13,3,6.86,NA,NA,"test"
7210,0,0,0,0,1,2,2,1,8,157,56,58,6,90,314,13,8,13,3,8.28,0,0,"train"
7211,0,0,1,0,1,0,4,0,2,177,66,66,10,88,279,22,10,18,3,9.84,1,16,"train"
7212,0,0,1,0,1,0,7,0,8,160,44,54,31,67,100,18,14,16,4,18.15,0,0,"train"
7213,0,0,0,1,1,2,4,0,8,257,35,78,5,74,102,12,13,11,4,11.08,NA,NA,"test"
7214,0,0,0,0,1,2,3,0,7,160,25,50,22,50,77,6,4,23,5,3.94,0,0,"valid"
7215,0,0,0,1,1,2,4,0,7,98,40,40,21,89,184,10,11,22,5,7.65,0,0,"train"
7216,0,0,0,1,1,2,6,0,3,86,23,34,42,64,88,8,6,35,3,9.27,0,0,"train"
7217,0,1,0,0,1,1,2,1,8,171,38,38,19,25,59,16,8,20,5,9.1,1,12,"valid"
7218,0,0,1,0,1,3,6,0,8,154,36,49,20,44,68,16,13,15,5,16.37,NA,NA,"test"
7219,0,1,0,0,1,1,4,1,9,196,67,67,4,84,104,17,8,37,4,9.96,0,0,"valid"
7220,0,0,1,0,1,3,2,0,7,152,29,49,15,17,44,7,11,14,4,8.02,NA,NA,"test"
7221,0,0,0,0,1,2,4,1,1,180,37,83,7,24,59,14,11,19,5,11.61,NA,NA,"test"
7222,0,0,0,0,1,0,3,1,9,107,18,57,14,97,139,20,26,21,3,13.51,1,14,"valid"
7223,0,0,0,0,0,2,4,1,8,165,47,49,6,36,71,9,6,21,6,7.69,0,0,"train"
7224,0,0,0,0,1,4,2,1,8,156,35,40,12,65,91,21,12,13,7,10.02,0,0,"train"
7225,0,0,0,1,1,2,4,1,6,220,78,80,7,63,88,69,35,21,5,20.66,1,18,"train"
7226,0,0,0,0,0,4,3,0,9,139,24,47,12,34,76,27,15,15,10,23.21,0,0,"valid"
7227,0,0,1,0,1,3,5,1,8,116,13,31,64,46,63,8,6,22,7,6.96,NA,NA,"test"
7228,0,0,1,0,1,2,1,0,8,264,72,85,0,15,43,5,7,18,3,6.91,0,0,"valid"
7229,0,1,0,0,1,0,4,1,7,270,63,73,3,14,37,6,6,13,6,3.66,1,13,"train"
7230,0,0,0,1,1,2,4,1,1,160,44,44,7,82,118,17,5,37,6,8.97,NA,NA,"test"
7231,0,1,0,0,1,1,4,0,9,242,54,60,2,30,56,6,5,14,6,5.66,1,14,"train"
7232,0,1,0,0,1,1,4,1,8,221,39,52,20,74,108,13,5,14,5,9.56,1,13,"train"
7233,0,0,0,1,1,0,6,0,8,94,15,35,50,63,101,15,19,21,5,15,0,0,"train"
7234,0,1,0,0,1,1,4,0,8,260,51,70,5,107,149,4,4,17,4,5.21,NA,NA,"test"
7235,0,0,1,0,1,3,2,0,8,137,35,35,22,28,52,46,40,14,4,20.15,0,0,"valid"
7236,0,1,0,0,1,3,3,0,3,153,30,40,22,38,83,8,3,15,4,8.35,NA,NA,"test"
7237,0,0,0,0,1,2,1,1,9,287,47,88,6,41,76,7,5,24,3,7.53,0,0,"train"
7238,0,1,0,0,1,1,4,1,8,239,34,60,14,55,137,11,10,10,4,8.78,1,13,"train"
7239,0,1,0,0,1,2,5,1,9,493,109,125,0,72,118,15,18,17,3,13.93,1,16,"train"
7240,0,0,1,0,1,2,4,1,8,339,107,107,0,86,205,7,7,14,7,6.88,1,13,"train"
7241,0,1,0,0,1,2,4,0,8,281,89,89,1,70,130,7,9,18,5,7.05,1,14,"train"
7242,0,1,0,0,1,2,4,0,2,73,11,25,50,36,71,5,4,23,6,7.78,NA,NA,"test"
7243,1,0,0,0,1,2,4,1,8,190,55,55,6,105,153,39,44,19,3,13.26,1,15,"train"
7244,0,1,0,0,1,5,2,1,0,177,57,57,15,78,183,19,13,8,5,10.19,NA,NA,"test"
7245,0,0,0,0,0,4,2,1,8,174,24,43,29,124,269,20,11,31,5,16.12,0,0,"valid"
7246,0,1,0,0,1,3,4,1,9,173,30,44,8,110,286,5,7,12,5,7.2,1,10,"train"
7247,1,0,0,0,1,2,2,0,8,166,88,88,7,36,68,4,4,18,6,6.57,NA,NA,"test"
7248,0,0,0,1,0,2,1,1,1,174,21,37,7,12,39,7,5,12,3,4.97,NA,NA,"test"
7249,1,0,0,0,1,3,1,0,9,270,52,107,2,63,135,50,39,20,3,15.24,NA,NA,"test"
7250,0,0,0,1,1,2,1,0,8,229,51,52,11,54,61,39,30,9,7,12.39,NA,NA,"test"
7251,0,0,0,0,0,3,5,0,9,48,16,18,37,55,93,9,7,21,4,10.9,NA,NA,"test"
7252,1,0,0,0,0,1,2,1,8,107,21,27,21,102,131,9,10,21,5,8.17,0,0,"valid"
7253,0,0,0,0,1,2,2,1,8,288,59,61,3,82,124,14,8,11,5,11.93,NA,NA,"test"
7254,0,0,0,1,1,3,3,1,9,92,15,45,25,20,43,26,26,20,3,15.85,NA,NA,"test"
7255,1,0,0,0,1,2,7,1,8,133,28,40,26,54,89,19,16,22,6,13.89,0,0,"train"
7256,0,0,0,1,1,1,4,0,8,173,68,68,5,98,176,9,5,20,4,7.62,1,16,"train"
7257,0,0,1,0,1,5,4,0,8,116,18,35,26,111,147,19,24,13,6,17.8,NA,NA,"test"
7258,1,0,0,0,1,3,5,1,5,295,52,52,2,72,116,31,24,11,7,13.46,NA,NA,"test"
7259,0,0,0,1,1,0,4,0,9,132,20,27,36,68,135,8,5,34,4,7.53,NA,NA,"test"
7260,0,0,0,0,1,0,4,0,9,94,15,31,42,68,88,39,26,14,5,10.44,1,16,"train"
7261,0,1,0,0,0,0,4,0,7,251,76,76,0,11,35,25,28,17,5,15.4,1,15,"train"
7262,0,1,0,0,1,2,4,1,7,197,53,53,3,86,152,32,25,9,3,13.14,1,16,"valid"
7263,0,1,0,0,1,1,1,0,8,152,40,50,12,45,71,12,11,15,4,9.49,NA,NA,"test"
7264,0,1,0,0,1,0,7,0,8,141,37,37,17,11,40,12,12,17,4,10.89,1,14,"train"
7265,0,0,0,1,1,5,4,1,0,258,42,68,2,94,152,23,20,18,6,14.66,0,0,"train"
7266,0,1,0,0,1,0,3,0,8,196,48,60,5,102,275,13,13,18,3,10.55,1,14,"valid"
7267,1,0,0,0,1,2,2,1,9,142,13,43,19,68,106,14,6,24,4,8.96,NA,NA,"test"
7268,0,0,0,1,0,0,5,0,8,339,140,140,0,115,283,9,6,14,6,6.5,0,0,"train"
7269,1,0,0,0,0,3,4,1,9,78,18,23,23,68,131,5,7,13,4,3.82,NA,NA,"test"
7270,1,0,0,0,1,4,7,0,8,137,46,46,11,55,70,23,47,14,7,32.95,NA,NA,"test"
7271,0,1,0,0,1,2,5,1,5,119,26,41,21,24,43,17,17,13,6,9.85,NA,NA,"test"
7272,0,0,1,0,1,1,4,1,5,142,40,40,12,90,140,18,17,22,3,16.04,1,16,"train"
7273,0,1,0,0,1,0,4,1,8,139,32,46,19,60,121,25,12,20,6,7.44,1,15,"valid"
7274,0,1,0,0,1,2,4,1,8,112,30,47,20,53,91,10,12,23,3,8.27,1,13,"valid"
7275,0,0,0,0,1,0,4,1,9,154,26,43,15,76,136,13,6,18,3,9.84,NA,NA,"test"
7276,0,1,0,0,1,0,4,1,8,150,21,41,36,93,187,58,25,12,6,19.1,1,16,"train"
7277,0,1,0,0,1,0,6,0,4,282,87,97,1,57,71,6,4,36,3,5.73,1,13,"train"
7278,0,0,1,0,1,0,2,0,4,176,50,50,8,82,84,22,24,25,5,7.41,0,0,"valid"
7279,1,0,0,0,0,1,4,0,9,166,36,53,11,102,233,21,31,16,3,18.86,0,0,"train"
7280,0,1,0,0,1,2,6,0,9,225,93,93,0,107,234,10,9,20,3,6.11,0,0,"train"
7281,0,1,0,0,0,4,4,1,5,137,12,42,30,14,37,8,5,14,4,6.94,NA,NA,"test"
7282,1,0,0,0,0,2,2,0,8,345,85,85,2,48,93,13,15,17,3,9.14,NA,NA,"test"
7283,1,0,0,0,1,0,3,0,7,131,18,33,17,74,81,5,9,17,6,5.37,NA,NA,"test"
7284,0,1,0,0,1,0,5,0,9,265,88,88,1,39,74,11,13,19,6,12.42,1,15,"valid"
7285,0,0,0,0,1,5,2,1,6,292,64,72,7,19,55,53,27,32,4,23.42,0,0,"valid"
7286,0,0,0,0,1,4,7,0,6,164,33,35,12,8,47,32,23,15,7,16.61,NA,NA,"test"
7287,0,0,0,0,1,0,3,1,8,144,34,47,15,83,122,12,10,23,7,10.54,1,13,"train"
7288,0,1,0,0,1,0,4,0,8,206,59,59,7,5,38,7,8,17,5,7.07,1,13,"valid"
7289,0,1,0,0,1,1,3,1,9,104,54,54,7,89,137,11,7,16,5,9.35,1,12,"train"
7290,0,0,0,0,1,0,4,1,9,215,46,79,4,69,72,40,34,21,6,17.2,1,16,"train"
7291,1,0,0,0,1,5,4,1,5,81,17,26,40,43,250,250,70,14,5,29.47,0,0,"train"
7292,0,1,0,0,1,3,2,1,4,226,76,76,9,70,119,6,5,17,7,4.34,0,0,"valid"
7293,1,0,0,0,1,2,4,0,4,193,75,75,3,13,51,17,18,11,4,8.26,0,0,"valid"
7294,0,0,0,0,1,3,6,1,0,189,37,89,13,76,116,14,12,27,6,19.27,0,0,"train"
7295,0,0,0,1,1,4,1,0,4,139,30,38,14,84,94,8,10,21,3,6.25,NA,NA,"test"
7296,0,1,0,0,0,4,2,1,9,173,39,60,2,50,56,17,15,9,7,8.92,0,0,"valid"
7297,0,0,0,0,1,3,5,1,9,155,32,46,2,31,53,17,16,16,3,7.56,NA,NA,"test"
7298,0,1,0,0,1,2,4,0,9,213,32,46,11,27,48,16,19,16,3,12.93,1,14,"train"
7299,0,0,0,0,1,0,4,1,8,209,43,45,8,44,67,35,25,12,4,27.55,1,16,"train"
7300,1,0,0,0,1,2,4,1,6,114,20,27,45,65,125,22,20,14,4,11.45,1,15,"valid"
7301,0,0,0,0,1,2,3,1,8,320,74,74,5,63,114,12,13,13,7,7.73,NA,NA,"test"
7302,0,1,0,0,0,4,3,1,8,135,45,60,2,90,101,15,19,27,3,8.27,NA,NA,"test"
7303,0,0,0,0,1,1,7,0,8,86,23,35,28,78,86,22,26,18,4,13.45,NA,NA,"test"
7304,0,0,0,1,1,3,1,1,3,143,42,42,8,63,68,12,8,12,4,5.7,0,0,"train"
7305,1,0,0,0,1,2,4,1,5,378,140,149,1,87,142,6,8,13,4,5.36,0,0,"train"
7306,0,1,0,0,1,4,5,1,0,242,54,54,2,111,194,21,25,26,3,13.38,0,0,"valid"
7307,1,0,0,0,0,1,7,1,8,169,43,51,5,20,41,8,8,35,5,9.57,0,0,"train"
7308,0,1,0,0,1,4,4,1,9,215,60,60,7,110,191,17,10,19,6,11.17,1,13,"train"
7309,1,0,0,0,1,0,4,0,9,128,30,37,28,71,111,9,7,23,5,7.01,1,14,"train"
7310,0,0,0,0,0,0,4,0,0,103,20,34,32,84,142,3,2,15,7,3.32,NA,NA,"test"
7311,1,0,0,0,1,0,1,1,7,125,18,22,33,29,84,27,17,19,7,18.21,1,15,"valid"
7312,1,0,0,0,1,4,5,1,9,145,37,50,6,79,210,9,6,22,7,8.73,0,0,"train"
7313,0,1,0,0,0,2,5,1,8,179,61,76,2,31,85,13,13,13,5,14.4,0,0,"train"
7314,0,0,0,1,1,0,5,1,8,180,35,41,11,53,83,10,5,20,3,11.41,NA,NA,"test"
7315,0,0,0,1,1,1,3,0,8,171,68,68,12,45,112,15,15,39,6,10.63,NA,NA,"test"
